query_bgc	target_gene_cluster_y	pident_mean	pident_median	pident_count	levenshtein_include_internal_nonortholog	levenshtein_only_orthologs	percent_of_query	jaccard	modscore	score	target_nucleotide_sequence	target_assembly	assembly	genus	species	family	order	class	phylum	superkingdom	start	end
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421aeadea90>	98.02000000000001	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_JAAIFJ010000002.1	GCF_010692765.1	GCF_010692765.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	209183	254318
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421cfef0810>	98.02000000000001	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_AWIP01000155.1	GCF_000489715.1	GCF_000489715.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	1	11151
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74218a924850>	98.02000000000001	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_CANUIC010000001.1	GCF_948193295.1	GCF_948193295.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	305972	351107
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74218a76a7d0>	98.02000000000001	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_CANUIN010000002.1	GCF_948193405.1	GCF_948193405.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	29536	74671
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74218a793810>	98.02000000000001	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_CANUIW010000001.1	GCF_948193725.1	GCF_948193725.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	305966	351101
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421c0552850>	98.34	98.4	5	1.0	1.0	100	1.0	3.0	806.0	NZ_MIQI01000066.1	GCF_001726165.1	GCF_001726165.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	198208	243545
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74219c9cc550>	98.17999999999999	98.4	5	1.0	1.0	100	1.0	3.0	806.0	NZ_JAQBJE010000005.1	GCF_028615605.1	GCF_028615605.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	197138	242280
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421cae8b210>	98.16	98.4	5	1.0	1.0	100	1.0	3.0	806.0	NZ_CP009766.1	GCF_001304775.1	GCF_001304775.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	1607840	1653000
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421cfb56050>	98.46000000000001	98.4	5	1.0	1.0	100	1.0	3.0	806.0	NZ_AWNE01000030.1	GCF_000492075.1	GCF_000492075.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	85	34003
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74219c84b0d0>	98.24	98.4	5	1.0	1.0	100	1.0	3.0	806.0	NZ_JAQBJU010000005.1	GCF_028615935.1	GCF_028615935.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	197485	242634
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421c0496f50>	98.3	98.4	5	1.0	1.0	100	1.0	3.0	806.0	NZ_MIRW01000003.1	GCF_001726965.1	GCF_001726965.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	207505	252663
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74219f4bfc90>	98.24	98.4	5	1.0	1.0	100	1.0	3.0	806.0	NZ_JANFTL010000025.1	GCF_024745915.1	GCF_024745915.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	17230	62392
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74219dd7f6d0>	98.24	98.4	5	1.0	1.0	100	1.0	3.0	806.0	NZ_JANFLN010000002.1	GCF_026537475.1	GCF_026537475.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	344165	389327
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421af0283d0>	97.97999999999999	98.4	5	1.0	1.0	100	1.0	3.0	806.0	NZ_VTGN01000011.1	GCF_009991745.1	GCF_009991745.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	209078	254214
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74219ad7e1d0>	98.02000000000001	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_JAKWFW010000001.1	GCF_030028665.1	GCF_030028665.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	207538	252673
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421a3419dd0>	98.38	98.4	5	1.0	1.0	100	1.0	3.0	805.0	NZ_CP068630.1	GCF_021730005.1	GCF_021730005.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	673268	718420
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421bfb6c650>	98.02000000000001	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_MOSC01000002.1	GCF_001895695.1	GCF_001895695.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	207577	252712
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421c7616710>	98.02000000000001	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_JNTI02000006.1	GCF_000707805.2	GCF_000707805.2	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	327677	372812
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421c04a5ad0>	98.3	98.4	5	1.0	1.0	100	1.0	3.0	806.0	NZ_MIRY01000032.1	GCF_001726975.1	GCF_001726975.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	207505	252663
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421a5be1490>	98.02000000000001	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_JABWSD010000001.1	GCF_019685635.1	GCF_019685635.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	207539	252674
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421a5be6c10>	98.02000000000001	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_JABWSF010000001.1	GCF_019685695.1	GCF_019685695.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	207537	252672
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421a5c00250>	98.02000000000001	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_JABWSH010000003.1	GCF_019685735.1	GCF_019685735.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	420693	465828
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421a5c13210>	98.02000000000001	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_JABWSL010000004.1	GCF_019685835.1	GCF_019685835.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	327771	372906
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421a5c28890>	98.02000000000001	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_JABWSO010000001.1	GCF_019685895.1	GCF_019685895.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	702270	747405
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421a5c35e90>	98.02000000000001	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_JABWSN010000003.1	GCF_019685935.1	GCF_019685935.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	207538	252673
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421a5a3f610>	98.02000000000001	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_JABWST010000001.1	GCF_019685975.1	GCF_019685975.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	702209	747344
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421a5a54c10>	98.02000000000001	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_JABWSS010000001.1	GCF_019686015.1	GCF_019686015.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	207538	252673
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421a5a5e1d0>	98.02000000000001	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_JABWSU010000001.1	GCF_019686045.1	GCF_019686045.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	207538	252673
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421c7605150>	98.02000000000001	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_JNTH02000022.1	GCF_000707765.2	GCF_000707765.2	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	17355	62490
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421a321fc90>	98.17999999999999	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_JAHRDC010000002.1	GCF_021890355.1	GCF_021890355.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	397603	442771
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421a14d20d0>	98.02000000000001	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_JAKJNF010000002.1	GCF_023338245.1	GCF_023338245.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	207396	252531
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421c69fd6d0>	98.38	98.4	5	1.0	1.0	100	1.0	3.0	805.0	NZ_BBQD01000005.1	GCF_000813305.1	GCF_000813305.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	196690	241842
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421bad888d0>	98.02000000000001	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_PXIX01000001.1	GCF_003056645.1	GCF_003056645.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	207581	252716
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421bad91e10>	98.02000000000001	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_PXIU01000002.1	GCF_003056675.1	GCF_003056675.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	327800	372935
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421bad9b4d0>	98.02000000000001	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_PXIV01000002.1	GCF_003057295.1	GCF_003057295.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	328221	373356
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421a2ccea90>	98.02000000000001	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_JAKNOM010000071.1	GCF_022290415.1	GCF_022290415.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	59235	104370
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421a2d02050>	98.02000000000001	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_JAKNOJ010000002.1	GCF_022290605.1	GCF_022290605.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	207283	252418
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421cc6f0590>	98.02000000000001	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_KK019405.1	GCF_000558885.2	GCF_000558885.2	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	207326	252606
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421bab25610>	98.38	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_CP028343.1	GCF_003119375.1	GCF_003119375.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	516857	562005
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421c66d4810>	98.02000000000001	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_AOOV02000025.1	GCF_000877415.2	GCF_000877415.2	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	209107	254243
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421a3423590>	98.38	98.4	5	1.0	1.0	100	1.0	3.0	805.0	NZ_CP068639.1	GCF_021730065.1	GCF_021730065.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	673268	718420
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421c66e5f10>	98.02000000000001	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_AOOZ02000044.1	GCF_000877475.2	GCF_000877475.2	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	207383	252518
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421a63f4810>	97.97999999999999	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_CP078630.1	GCF_019271155.1	GCF_019271155.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	686278	731440
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421cfa0f1d0>	98.02000000000001	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_KI965784.1	GCF_000524535.2	GCF_000524535.2	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	208154	253290
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421cf9f5610>	98.02000000000001	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_KI929549.1	GCF_000522065.2	GCF_000522065.2	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	328318	373453
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421cf9e7cd0>	98.02000000000001	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_KI929379.1	GCF_000522025.2	GCF_000522025.2	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	328383	373518
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74218e484410>	98.38	98.4	5	1.0	1.0	100	1.0	3.0	805.0	NZ_UHIL01000002.1	GCF_900460535.1	GCF_900460535.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	626799	671951
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421cfde0c50>	98.02000000000001	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_AWKG01000009.1	GCF_000490555.1	GCF_000490555.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	24712	68853
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421cfde3d10>	98.02000000000001	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_AWKI01000071.1	GCF_000490595.1	GCF_000490595.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	70	22971
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421cfdea250>	98.02000000000001	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_AWKL01000074.1	GCF_000490655.1	GCF_000490655.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	58	20767
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421bfaf94d0>	98.02000000000001	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_MSEF01000002.1	GCF_001913735.1	GCF_001913735.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	327998	373134
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421cfdf0b10>	98.02000000000001	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_AWKN01000057.1	GCF_000490695.1	GCF_000490695.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	1	25910
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421cfdf3150>	98.02000000000001	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_AWKP01000083.1	GCF_000490735.1	GCF_000490735.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	1	21401
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421cfdfdf50>	98.02000000000001	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_AWKR01000002.1	GCF_000490775.1	GCF_000490775.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	14448	47951
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421cfe053d0>	98.02000000000001	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_AWKT01000044.1	GCF_000490815.1	GCF_000490815.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	52	32571
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421cfe10990>	98.02000000000001	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_AWKV01000021.1	GCF_000490855.1	GCF_000490855.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	77	29843
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421cfe12dd0>	98.02000000000001	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_AWKX01000043.1	GCF_000490895.1	GCF_000490895.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	50	29818
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421cfe1da10>	98.02000000000001	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_AWKZ01000031.1	GCF_000490935.1	GCF_000490935.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	49	27620
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421b549df90>	97.97999999999999	98.4	5	1.0	1.0	100	1.0	3.0	805.0	NZ_NNDD01000001.1	GCF_006368725.1	GCF_006368725.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	207287	252422
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421cfe2c7d0>	98.02000000000001	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_AWLB01000017.1	GCF_000490975.1	GCF_000490975.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	5728	39231
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421cfe2fa10>	98.02000000000001	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_AWLD01000118.1	GCF_000491015.1	GCF_000491015.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	1	16094
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421bf304250>	98.02000000000001	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_MKQW01000004.1	GCF_002018625.1	GCF_002018625.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	209131	254264
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74219c653f10>	98.42	98.4	5	1.0	1.0	100	1.0	3.0	805.0	NZ_JAQBMD010000002.1	GCF_028617935.1	GCF_028617935.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	195900	241294
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421bf0e57d0>	98.02000000000001	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_CP020428.2	GCF_002073775.2	GCF_002073775.2	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	764975	810110
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421aac45750>	98.02000000000001	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_JACYGZ010000002.1	GCF_015680975.1	GCF_015680975.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	207390	252525
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421cfbf74d0>	98.02000000000001	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_AXNK01000004.1	GCF_000500365.1	GCF_000500365.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	190196	235331
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421cfc16f90>	98.02000000000001	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_AXNJ01000021.1	GCF_000500505.1	GCF_000500505.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	190183	235318
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421cf984dd0>	98.02000000000001	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_KI912681.1	GCF_000519365.2	GCF_000519365.2	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	327600	372736
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421cf9dd690>	98.02000000000001	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_KI929137.1	GCF_000521825.2	GCF_000521825.2	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	329110	374344
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421c641d5d0>	98.02000000000001	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_JMMS01000006.1	GCF_000958595.1	GCF_000958595.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	17088	62236
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421c75a8610>	98.44	98.4	5	1.0	1.0	100	1.0	3.0	805.0	NZ_JNSS02000009.1	GCF_000707505.2	GCF_000707505.2	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	163460	208791
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x7421c642cd50>	98.12	98.4	5	1.0	1.0	100	1.0	3.0	805.0	NZ_JMMT01000041.1	GCF_000958645.1	GCF_000958645.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	552236	597393
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74219d5d6190>	98.02000000000001	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_JAPXVD010000005.1	GCF_027277645.1	GCF_027277645.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	207572	252707
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74219e22cf50>	98.02000000000001	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_MBTK01000011.1	GCF_026168145.1	GCF_026168145.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	207564	252700
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74219e054190>	98.02000000000001	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_MBTU01000055.1	GCF_026168275.1	GCF_026168275.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	207570	252705
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74219e0618d0>	98.02000000000001	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_MBTV01000011.1	GCF_026168325.1	GCF_026168325.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	207388	252523
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74219d884dd0>	98.02000000000001	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_JADKLV010000042.1	GCF_026933015.1	GCF_026933015.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	306010	351145
BGC0000946	<socialgene.base.molbio.GeneCluster object at 0x74219d88e390>	98.02000000000001	98.4	5	1.0	1.0	100	1.0	3.0	807.0	NZ_JADKLT010000044.1	GCF_026933115.1	GCF_026933115.1	Vibrio	Vibrio parahaemolyticus	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	Bacteria	208837	253973
